,pl_name,pl_orbper,pl_rade,pl_ratror,pl_rprs2,pl_ratdor,sy_kmag,pl_Teq,pl_Trock,ed_1.4_Trock,ed_1.4_Teq,delta_Na,efficiency_kmag,noise,ESM,TSM,disc_facility
3111,TOI-178 d,6.5577,2.572,0.03627662940480535,0.001315993840973588,19.57,8.656,690.0,881.7,0.1,0.0,52906.56320560799,1.019438340043357,45.70664554931179,5.0923284552525745,155.32426948449958,Transiting Exoplanet Survey Satellite (TESS)
3112,TOI-178 e,9.961881,2.207,0.03112850742472993,0.0009689839744914664,25.87,8.656,600.0,766.7,0.0,0.0,109075.01004485688,1.019438340043357,45.70664554931179,2.498009426569238,66.54490004049758,Transiting Exoplanet Survey Satellite (TESS)
3113,TOI-178 f,15.231915,2.287,0.032256862927212214,0.0010405052059049577,34.33,8.656,521.0,665.8,0.0,0.0,304415.47663327906,1.019438340043357,45.70664554931179,1.691427369443824,32.14865059621648,Multiple Observatories
3114,TOI-178 g,20.7095,2.87,0.04047975365155184,0.0016386104556903246,42.13,8.656,470.0,600.6,0.0,0.0,293248.93105923844,1.019438340043357,45.70664554931179,1.8320728530897288,114.08553482257399,Transiting Exoplanet Survey Satellite (TESS)
3115,TOI-1899 b,29.02,12.89,0.19372800363827447,0.037530539393671285,56.22,10.509,362.8,463.6,0.0,0.0,7394071.7525308365,1.0,108.33276569774358,6.796662090181028,61.70244795033983,Transiting Exoplanet Survey Satellite (TESS)
3116,TOI-216.01,34.556,11.29,0.12322078653223544,0.015183362233622733,53.18,10.218,495.6,633.3,0.0,0.0,5186839.623724609,1.0,94.7457702232221,8.36081248919667,40.97474294493662,Transiting Exoplanet Survey Satellite (TESS)
3117,TOI-216.02,17.089,7.69,0.08392983599937029,0.007044217370881193,33.25,10.218,627.1,801.4,0.1,0.0,579132.084637902,1.0,94.7457702232221,8.395014632937903,109.2362467651113,Transiting Exoplanet Survey Satellite (TESS)
3118,TOI-237 b,5.436098,1.44,0.06286552085258425,0.003952073712066705,34.7,10.896,385.6,492.7,0.0,0.0,,1.0,129.46722238843583,1.0062639824593471,,Transiting Exoplanet Survey Satellite (TESS)
3119,TOI-251 b,4.93777,2.74,0.028545470879558853,0.0008148439077357425,14.02,8.426,1109.5,1417.8,2.8,0.4,434668.3569068191,0.9401109554041501,42.81246894729149,7.303198166214008,2.0624378376158057,Transiting Exoplanet Survey Satellite (TESS)
3120,TOI-270 b,3.36008,1.247,0.03008514975450701,0.0009051162357511133,17.48,8.251,528.0,674.7,0.0,0.0,,0.8812621922421802,40.795030431015306,2.5283283288071865,,Transiting Exoplanet Survey Satellite (TESS)
3121,TOI-270 c,5.660172,2.42,0.05838497386199436,0.0034088051728657642,27.01,8.251,424.0,541.8,0.0,0.0,,0.8812621922421802,40.795030431015306,4.147362979296635,,Transiting Exoplanet Survey Satellite (TESS)
3122,TOI-270 d,11.38014,2.13,0.051388427407457846,0.0026407704714115645,41.56,8.251,340.0,434.5,0.0,0.0,,0.8812621922421802,40.795030431015306,1.1507803430981962,,Transiting Exoplanet Survey Satellite (TESS)
3123,TOI-421 b,5.19672,2.68,0.028241311570749057,0.0007975716792361246,13.839080459770114,8.071,980.2,1252.6,1.3,0.1,39412.430364344764,0.8220925576803966,38.87760226031332,7.32524982621516,85.53490235762659,Transiting Exoplanet Survey Satellite (TESS)
3124,TOI-421 c,16.06819,5.09,0.05363741637877338,0.002876972435789907,29.383333333333336,8.071,672.9,859.9,0.1,0.0,307991.2814631543,0.8220925576803966,38.87760226031332,10.533249749470116,160.31388730575503,Transiting Exoplanet Survey Satellite (TESS)
3125,TOI-451 b,1.858703,1.91,0.019898485175166934,0.00039594971226633824,6.93,9.19,1491.0,1905.3,9.7,2.2,,1.0,59.014649305697056,4.585867555343585,,Transiting Exoplanet Survey Satellite (TESS)
3126,TOI-451 c,9.192522,3.1,0.032295970703150524,0.001043029723658757,20.12,9.19,875.0,1118.2,0.6,0.0,,1.0,59.014649305697056,4.232878484041174,,Transiting Exoplanet Survey Satellite (TESS)
3127,TOI-451 d,16.364988,4.07,0.04240148411671698,0.0017978858553002023,29.56,9.19,722.0,922.6,0.1,0.0,,1.0,59.014649305697056,4.536130721568846,,Transiting Exoplanet Survey Satellite (TESS)
3128,TOI-481 b,10.33111,11.097,0.06128678205707695,0.0037560696549116496,12.563253012048195,8.443,1370.0,1750.7,53.2,10.4,434342.31778447167,0.9458971875967789,43.01677655395843,50.9882754256348,27.882548790014543,Transiting Exoplanet Survey Satellite (TESS)
3129,TOI-540 b,1.2391491,0.903,0.04357159619618257,0.0018984839950831913,13.9,8.9,611.4,781.3,0.1,0.0,,1.0,51.63686064322202,6.753387335960124,,Transiting Exoplanet Survey Satellite (TESS)
3130,TOI-561 b,0.446578,1.423,0.015348123853249797,0.0002355649058146954,2.646,8.394,2480.0,3169.2,53.4,21.2,555.6830614379188,0.9292526091669249,42.43194466994461,8.745903906291739,19.805463307967447,Transiting Exoplanet Survey Satellite (TESS)
3131,TOI-561 c,10.779,2.878,0.031041391742553,0.0009635680013146376,22.1,8.394,860.0,1099.0,0.5,0.0,87401.31979197703,0.9292526091669249,42.43194466994461,5.531848702112058,112.7065558161626,Transiting Exoplanet Survey Satellite (TESS)
3132,TOI-561 d,25.62,2.53,0.02728795035047223,0.0007446322343298375,39.35,8.394,614.9,785.8,0.0,0.0,469614.3714279542,0.9292526091669249,42.43194466994461,1.757328709994639,24.351949848010953,Transiting Exoplanet Survey Satellite (TESS)
3133,TOI-561 e,77.23,2.67,0.028797955508205873,0.000829322241452605,82.13,8.394,425.6,543.9,0.0,0.0,2482938.362619244,0.9292526091669249,42.43194466994461,0.5307710589380921,14.79705679702559,Transiting Exoplanet Survey Satellite (TESS)
3134,TOI-561 f,16.287,2.32,0.025625905086495183,0.0006566870115020597,30.410843373493982,8.394,750.0,958.4,0.1,0.0,110123.22860814248,0.9292526091669249,42.43194466994461,2.772797122611239,95.67937367140557,Transiting Exoplanet Survey Satellite (TESS)
3135,TOI-564 b,1.651144,11.433,0.09616189792341684,0.00924711061223364,5.392752293577981,9.604,1707.4,2181.9,435.7,116.9,84678.36250123187,1.0,71.41013114757199,108.53365745773368,52.05138164602194,Transiting Exoplanet Survey Satellite (TESS)
3136,TOI-628 b,3.4095675,11.882,0.08129317212986382,0.006608579834935668,7.78,8.811,1586.0,2026.7,174.4,42.4,383401.56769137894,1.0,49.563256178794916,87.92171749827965,12.412563201211322,Transiting Exoplanet Survey Satellite (TESS)
3137,TOI-640 b,5.0037775,19.851,0.08749603546787407,0.007655556222595478,6.82,9.243,1749.0,2235.0,304.3,84.2,73048.21569510199,1.0,60.47276560448242,94.07949752937026,162.26714234294099,Transiting Exoplanet Survey Satellite (TESS)
3138,TOI-677 b,11.2366,13.115,0.09393504462681472,0.008823792609041673,17.435156250000002,8.429,1252.0,1599.9,59.1,9.9,711065.7406706692,0.9411311609631466,42.84841425502869,91.86126782555282,90.90206645778136,Transiting Exoplanet Survey Satellite (TESS)
3139,TOI-700 b,9.97702,1.037,0.022635953168100645,0.0005123863758284456,34.3,8.634,415.7,531.2,0.0,0.0,,1.01175307370703,45.41743093554139,0.4672345293594723,,Transiting Exoplanet Survey Satellite (TESS)
3140,TOI-700 c,16.05111,2.65,0.05784501050671814,0.0033460452405223323,47.1,8.634,355.0,453.7,0.0,0.0,,1.01175307370703,45.41743093554139,1.4780857920014885,,Transiting Exoplanet Survey Satellite (TESS)
3141,TOI-700 d,37.42475,1.144,0.02497158189422096,0.0006235799022997841,82.9,8.634,266.9,341.1,0.0,0.0,,1.01175307370703,45.41743093554139,0.05412447433123856,,Transiting Exoplanet Survey Satellite (TESS)
3142,TOI-763 b,5.6057,2.28,0.02322531742609362,0.000539415369542808,14.333333333333334,8.49,1038.0,1326.4,1.3,0.2,49332.282919331716,0.9619584623722516,43.58947827272977,4.482117150910291,33.07537135535924,Transiting Exoplanet Survey Satellite (TESS)
3143,TOI-763 c,12.2737,2.63,0.02679060738185361,0.0007177366438886291,24.151666666666664,8.49,800.0,1022.3,0.2,0.0,135562.70957478217,0.9619584623722516,43.58947827272977,3.318824826292021,41.098582796481104,Transiting Exoplanet Survey Satellite (TESS)
3144,TOI-776 b,8.24661,1.85,0.031408506753123684,0.000986494296461016,27.87,7.615,511.9,654.2,0.0,0.0,146621.55888034424,0.6783710030195107,34.691748781978774,2.948142093183466,70.41375022025962,Transiting Exoplanet Survey Satellite (TESS)
3145,TOI-776 c,15.6653,2.02,0.03429469386016749,0.0011761260269626094,42.75,7.615,413.6,528.5,0.0,0.0,415899.4232688446,0.6783710030195107,34.691748781978774,1.5346451325132937,55.8926987924309,Transiting Exoplanet Survey Satellite (TESS)
3146,TOI-813 b,83.8911,6.71,0.03170955234585355,0.0010054957099744264,47.2,9.029,609.5,778.8,0.0,0.0,,1.0,54.79738459292368,1.569914024018531,,Transiting Exoplanet Survey Satellite (TESS)
3147,TOI-824 b,1.392978,2.926,0.03832177375305448,0.0014685583435802955,6.73,8.432,1252.5,1600.5,20.0,3.3,19681.105074810283,0.9421517497677301,42.88440621697491,22.190078608166218,65.79750196572871,Transiting Exoplanet Survey Satellite (TESS)
3148,TOI-837 b,8.3248762,8.631,0.07757651497856581,0.0060181156762196455,17.26,8.933,1029.2,1315.2,10.9,1.2,707272.737576677,1.0,52.42758230074904,35.454015137579155,25.375189125265283,Transiting Exoplanet Survey Satellite (TESS)
3149,TOI-849 b,0.76552414,3.444,0.03431979113935917,0.0011778480638492364,3.7,10.418,1975.4,2524.4,117.9,37.6,8176.296067502609,1.0,103.88667122655522,12.613336008352828,21.28255243193806,Transiting Exoplanet Survey Satellite (TESS)
3150,TOI-892 b,10.62656,11.994,0.07910766486422764,0.006258022640270956,14.2,10.106,1397.0,1785.2,82.6,16.6,376138.050331741,1.0,89.98286789063955,36.89334243949411,38.53348478166563,Transiting Exoplanet Survey Satellite (TESS)
3151,TOI-905 b,3.739494,13.126,0.13080185206017086,0.017109124502370825,10.904239130434782,9.448,1191.1,1522.1,106.7,16.3,210935.69971021463,1.0,66.4599225259603,117.07053720541396,181.6146736917993,Transiting Exoplanet Survey Satellite (TESS)
3152,TOI-942 b,4.32419,4.81,0.04323288576606437,0.0018690824116615711,10.12,9.639,1095.4,1399.8,8.5,1.1,505903.1669166194,1.0,72.570452436445,11.512834939499703,1.4659863790509475,Transiting Exoplanet Survey Satellite (TESS)
3153,TOI-942 c,10.15643,5.79,0.05204124918617727,0.0027082916168577964,17.88,9.639,824.1,1053.1,1.1,0.1,1539509.7838744558,1.0,72.570452436445,8.944629254549517,2.000645932763439,Transiting Exoplanet Survey Satellite (TESS)
3154,TOI-954 b,3.6849729,9.55,0.04632451575171139,0.002145960759630557,5.63,8.779,1698.4,2170.3,96.0,25.6,20120.791599412518,1.0627856979715082,47.373664489921346,35.9890149252901,125.62404857291355,Transiting Exoplanet Survey Satellite (TESS)
3155,TRAPPIST-1 b,1.51087081,1.121,0.08564335800872025,0.007334784771009827,20.5,10.296,399.2,510.1,0.0,0.0,105018.68756803604,1.0,98.21093160518363,3.930507285871409,39.104705735295575,La Silla Observatory
3156,TRAPPIST-1 c,2.4218233,1.095,0.08365698217622539,0.006998490666833292,28.08,10.296,341.2,436.1,0.0,0.0,214533.98046835602,1.0,98.21093160518363,1.7744748548355367,27.411127045954807,La Silla Observatory
3157,TRAPPIST-1 d,4.04961,0.784,0.05989687125676777,0.0035876351863498132,39.55,10.296,287.3,367.1,0.0,0.0,172497.78610842835,1.0,98.21093160518363,0.34688635059224887,32.96505892231596,La Silla Observatory
3158,TRAPPIST-1 e,6.099615,0.91,0.06952315413731973,0.004833468961201517,51.97,10.296,250.6,320.2,0.0,0.0,562026.6966954636,1.0,98.21093160518363,0.19187237183855163,17.299309365742328,Multiple Observatories
3159,TRAPPIST-1 f,9.20669,1.046,0.07991342772267741,0.0063861559303875865,68.4,10.296,218.3,278.9,0.0,0.0,1104882.767711402,1.0,98.21093160518363,0.09044502806934517,18.91602944150428,Multiple Observatories
3160,TRAPPIST-1 g,12.35294,1.148,0.08770613291169566,0.007692365750324024,83.2,10.296,198.5,253.7,0.0,0.0,1874761.9552763721,1.0,98.21093160518363,0.04918040473367464,18.503889142354566,Multiple Observatories
3161,TRAPPIST-1 h,18.767,0.773,0.06442525252525254,0.004150613162942559,109.0,10.296,178.5,228.1,0.0,0.0,1408141.6630656724,1.0,98.21093160518363,0.009913458908608223,20.966973431733265,Multiple Observatories
3162,TrES-1 b,3.03006973,11.96,0.13536783451076012,0.018324450620132538,10.373,9.819,1147.0,1465.7,101.4,14.4,209480.93035315213,1.0,78.84239904443739,105.92631531648522,135.59918942929667,TrES
3163,TrES-2 b,2.47061437,13.776,0.12629683139284176,0.0159508896198719,7.813,9.846,1524.3,1947.9,400.9,92.2,155535.9217258174,1.0,79.82884222959848,134.72298034655228,103.41686575775515,TrES
3164,TrES-3 b,1.30618648,14.975,0.16540858994407992,0.02736000162728878,5.9453,10.608,1638.0,2093.2,1049.9,266.8,123625.34942247291,1.0,113.38610339605286,188.76715231759758,100.51883475883173,TrES
3165,TrES-4 b,3.55392771,20.602,0.10435184420159511,0.01088930738827398,6.14,10.33,1778.0,2272.1,492.0,138.9,42323.59159964433,1.0,99.76077875292307,85.77811566278389,263.61879169512747,TrES
3166,TrES-5 b,1.4822446,13.552,0.14280830388313104,0.0203942116579767,6.188,11.591,1480.0,1891.3,563.1,124.0,137273.3710805193,1.0,178.30348458475203,83.97906467453365,37.21202556018319,TrES
3167,V1298 Tau b,24.1396,10.27,0.07026433914944467,0.0049370773561081835,27.0,8.094,676.2,864.1,0.2,0.0,,0.829576238773614,39.113950207132035,19.69476310889542,,K2
3168,V1298 Tau c,8.24958,5.59,0.0382451466256471,0.0014626912404172455,13.19,8.094,966.3,1234.9,,,,0.829576238773614,39.113950207132035,,,K2
3169,V1298 Tau d,12.4032,6.41,0.043855347025115905,0.0019232914626933426,17.31,8.094,844.1,1078.7,,,,0.829576238773614,39.113950207132035,,,K2
3170,V1298 Tau e,60.0,8.74,0.05979652620897239,0.003575624546660322,51.0,8.094,494.4,631.7,,,,0.829576238773614,39.113950207132035,,,K2
3171,WASP-1 b,2.5199448,16.97,0.10235464942541779,0.010476474259000178,5.687,10.276,1812.0,2315.5,548.2,158.4,59635.777146449174,1.0,97.3105283720947,90.22209808844616,111.68919467858971,SuperWASP
3172,WASP-10 b,3.09272932,11.96,0.15663992279102243,0.02453606541197747,11.55,9.983,950.0,1214.0,41.3,3.9,781278.4961941583,1.0,85.02758235547113,101.99832364131652,28.321678225059014,SuperWASP
3173,WASP-100 b,2.8493819,18.943,0.09811712488904806,0.009626970196493053,5.234,9.669,2190.0,2798.6,904.3,320.6,77852.63712802604,1.0,73.58000799337377,130.24940620327106,87.54887594057145,SuperWASP
3174,WASP-101 b,3.585722,15.805,0.11232440083213273,0.01261677102229762,8.428333333333333,9.075,1560.0,1993.5,293.3,69.7,83901.29154690487,1.0,55.97058300675055,141.21794160446856,366.16366131540724,SuperWASP
3175,WASP-103 b,0.9255456,17.127,0.10904057334339515,0.011889846635056336,3.013,10.767,2489.0,3180.7,2140.7,851.4,23121.914840850735,1.0,122.0,130.18882552354205,90.36156931446973,SuperWASP
3176,WASP-104 b,1.7554137,12.745,0.12171326915935989,0.014814119889458787,6.52,9.882,1516.0,1937.3,413.5,94.3,107166.20823940715,1.0,81.16332505661245,131.10315668530848,82.33034845857661,SuperWASP
3177,WASP-105 b,7.87288,10.761,0.10961738632552345,0.012015971384839057,17.9,9.935,900.0,1150.1,10.4,0.9,1152844.3247195203,1.0,83.16868420931416,41.1035479245305,22.560349954074344,SuperWASP-South
3178,WASP-106 b,9.289715,12.162,0.08021572620299622,0.006434562730274054,14.2,10.161,1140.0,1456.8,25.3,3.6,623600.3867736915,1.0,92.2911017816604,26.69652454096824,16.187779203788974,SuperWASP
3179,WASP-107 b,5.7214742,10.357,0.14171913545682538,0.02008431335463002,18.2,8.637,736.0,940.5,3.3,0.2,206526.73536607754,1.0127998509600495,45.456711727448706,90.37332996254612,914.5935592828582,SuperWASP-South
3180,WASP-11 b,3.7224793,11.097,0.1321247509282438,0.01745694980785046,12.218701298701298,9.421,992.0,1267.7,37.6,4.0,256978.72720859078,1.0,65.6386787770717,97.59127790073813,154.43235708033637,SuperWASP
3181,WASP-113 b,4.54216875,15.793,0.0899307219950057,0.008087534758543001,7.8588509316770185,10.311,1496.0,1911.7,177.6,39.7,71504.99647988452,1.0,98.89169726069798,52.4161499271686,129.2061216051352,SuperWASP-North
3182,WASP-114 b,1.5487743,15.009,0.09622436214066227,0.009259127869377317,4.286468531468532,11.074,2043.0,2610.7,855.5,282.8,51280.38387439317,1.0,140.52701803147468,68.4930016196065,35.91093261989904,SuperWASP-North
3183,WASP-117 b,10.020607,11.444,0.08196665274184275,0.006718532161701839,17.39,8.78,1001.0,1279.2,10.0,1.1,275983.32307231857,1.0631407556519044,47.387570884186175,40.554709388186794,178.06732977513627,SuperWASP
3184,WASP-118 b,4.0460654,14.94,0.08056956091621642,0.006491454146231908,6.776,9.788,1753.0,2240.1,264.9,73.5,56429.4464371443,1.0,77.72483892133836,62.85350950036902,135.21830094211595,SuperWASP
3185,WASP-119 b,2.4998048,15.693,0.1262032224264845,0.01592725335082872,7.26,10.545,1600.0,2044.6,543.5,133.8,136988.1727428597,1.0,110.14374292588334,108.8676915735083,91.45891506510799,SuperWASP-South
3186,WASP-12 b,1.09142,21.712,0.11991156276680678,0.014378782885177844,3.0,10.188,2592.6,3313.0,2729.5,1122.2,20748.093769479132,1.0,93.44580952149238,207.57131079487345,190.93439055976336,SuperWASP
3187,WASP-120 b,3.6112706,16.511,0.08094706220564983,0.006552426879725343,5.9,9.877,1880.0,2402.4,361.4,109.0,178598.97103103306,1.0,80.97665458903292,67.4119815766052,16.863820941120142,SuperWASP
3188,WASP-121 b,1.2749255,20.176,0.12669268323419203,0.016051035985079322,3.86,9.374,2720.0,3475.9,3441.2,1468.0,30999.864005897933,1.0,64.23324026398367,353.5126088248001,380.96634208578934,SuperWASP
3189,WASP-123 b,2.9776412,14.773,0.10499009006599788,0.011022919012066347,7.13,9.362001,1520.0,1942.4,278.6,63.8,97018.03177636907,1.0,63.879282680951555,117.10115918448948,130.02100588162244,SuperWASP
3190,WASP-124 b,3.37265,13.899,0.12492596242464213,0.015606496087723097,9.434,11.31,1400.0,1789.0,223.8,45.2,138049.7320540964,1.0,156.66061628493938,55.204647854128616,101.9131109830102,SuperWASP-South
3191,WASP-126 b,2.8493819,10.761,0.07956100620400897,0.006329953708194353,7.8,9.598,1480.0,1891.3,142.0,31.3,59866.2992529775,1.0,71.21309001116214,58.43167309323673,155.4484261303718,SuperWASP-South
3192,WASP-127 b,4.17806203,14.695,0.10129482773341288,0.010260642125541791,7.81,8.641,1400.0,1789.0,159.2,32.2,43581.19032288804,1.0141961501238774,45.50916339574409,129.6114988758911,838.1907939273478,SuperWASP
3193,WASP-129 b,5.748145,10.424,0.10618452142526312,0.011275152590312162,15.152,10.412,1100.0,1405.7,35.5,4.7,520934.82709037786,1.0,103.60001795443034,39.60858905534754,39.857846185131166,SuperWASP-South
3194,WASP-13 b,4.353011,17.127,0.09458941302077652,0.008947157055615046,7.54,9.119,1531.0,1956.4,227.2,52.6,74064.8683984284,1.0,57.11626904637245,105.64928487844648,248.74053085182535,SuperWASP
3195,WASP-130 b,11.55098,9.976,0.09526964088927221,0.009076304475170887,22.664583333333333,9.461,833.0,1064.5,3.0,0.2,1301189.2557568953,1.0,66.85899292557579,28.511173601562497,27.692980364591687,SuperWASP-South
3196,WASP-131 b,5.322023,13.675,0.08194174814288709,0.006714450088712339,8.529738562091502,8.573,1460.0,1865.7,122.9,26.5,67046.28815920712,0.9905517246051408,44.62942088661248,90.42879332139513,355.5420625249506,SuperWASP-South
3197,WASP-132 b,7.133521,9.752,0.12081790302592374,0.014596965691581512,19.466216216216218,9.674,763.0,975.0,2.9,0.2,553942.9501228984,1.0,73.74962742957221,40.73417446474601,101.31208939584688,SuperWASP-South
3198,WASP-133 b,2.176423,13.563,0.08635004941066553,0.007456331033224378,5.155,11.18,1790.0,2287.4,427.6,121.7,60297.708660957855,1.0,147.55700466364118,45.06887210793208,32.82768785777579,SuperWASP-South
3199,WASP-135 b,1.4013794,14.572,0.1391609068803603,0.019365758003764316,5.442187499999999,11.037,1720.1,2198.1,932.4,252.6,103664.79399061175,1.0,138.15284431473805,118.01940895360212,53.10415356291215,SuperWASP
3200,WASP-136 b,5.215357,15.468,0.06416692247204385,0.004117393939533286,6.4305429864253405,8.805,1742.0,2226.1,171.2,47.1,98144.48112986522,1.0,49.42649686797019,63.79817062206867,49.76134365649139,SuperWASP
3201,WASP-138 b,3.634433,12.218,0.08236269204102512,0.0067836130402447415,7.809558823529412,10.494,1590.0,2031.8,180.0,43.9,138387.3747706507,1.0,107.58700818425395,41.57954991572884,32.43865148461388,SuperWASP
3202,WASP-139 b,5.924262,8.967,0.1027605697498922,0.01055973469532246,16.6625,10.472,910.0,1162.9,9.1,0.8,161577.4446170178,1.0,106.50250694334962,27.363290981005974,201.7065579294746,SuperWASP-South
3203,WASP-14 b,2.2437661,14.359,0.10048985523943703,0.01009821100604301,5.99,8.621,1872.0,2392.2,541.7,162.6,260383.8584617552,1.007221467559616,45.24778705149572,183.06526957647839,27.2459273644804,SuperWASP
3204,WASP-140 b,2.2359835,16.141,0.17009067539681358,0.028930837856944204,7.982183908045978,9.165,1320.0,1686.8,396.8,72.9,277481.01846899797,1.0,58.33911420124078,291.98899897251766,130.2086585306151,SuperWASP-South
3205,WASP-141 b,3.310651,13.563,0.09076209573091851,0.008237758021468415,7.360218978102189,11.194,1540.0,1967.9,210.4,49.1,202970.91837207973,1.0,148.511413173246,37.253942198810265,13.80694339125922,SuperWASP-South
3206,WASP-142 b,2.052868,17.15,0.09587151649330206,0.009191347674725488,4.549085365853659,11.442,2000.0,2555.8,760.1,245.6,34714.2070822019,1.0,166.47914266384885,54.84247277205686,72.97235111070545,SuperWASP-South
3207,WASP-144 b,2.2783152,9.528,0.10784153237613062,0.011629796105232027,8.39,10.897,1260.0,1610.1,122.4,20.7,106924.62193329174,1.0,129.52685797824444,49.23508898707685,68.87411457781351,SuperWASP-South
3208,WASP-145 A b,1.7690381,10.088,0.13600832170729438,0.018498263573634884,8.74,9.194,1200.0,1533.5,162.6,25.2,192243.58531650042,1.0,59.123458493302344,168.18955848123187,116.43715545598006,SuperWASP-South
3209,WASP-147 b,4.60273,12.498,0.08012606289786109,0.006420185955511992,8.29,10.857,1404.0,1794.2,106.1,21.5,64915.15696318068,1.0,127.16272638598308,30.139930008474945,102.70388037256772,SuperWASP-South
3210,WASP-148 b,8.80381,8.093,0.07203468086204996,0.005188995246897387,19.8,10.506,940.0,1201.2,5.6,0.5,394502.0596494332,1.0,108.18320178979315,13.763590102797389,37.913335047878626,SuperWASP-North
3211,WASP-15 b,3.75209748,16.006,0.09914947476583959,0.00983061834634186,7.2993,9.693,1676.0,2141.7,335.8,88.0,72461.12048455188,1.0,74.39775500785183,94.44731850953913,213.74830873443827,SuperWASP
3212,WASP-150 b,5.644207,11.994,0.06664221464319783,0.004441184772550052,9.043030303030303,10.747,1460.0,1865.7,76.3,16.5,601069.7638942882,1.0,120.88149727691767,21.20626207991966,2.4311384402351286,SuperWASP-North
3213,WASP-151 b,4.533471,12.666,0.10186006596914886,0.010375473039239358,10.34,11.187,1287.5,1645.2,95.8,16.9,106616.8749172247,1.0,148.03343975672723,34.63460118846964,115.34114566159234,SuperWASP-South
3214,WASP-153 b,3.332609,17.374,0.092071037030944,0.008477075859953463,6.0,11.051,1700.5,2173.0,353.9,94.5,36229.76661538322,1.0,139.0464260904094,48.0136494077865,144.5514310580003,SuperWASP
3215,WASP-156 b,3.836169,5.717,0.0689642346216987,0.004756065656956706,12.8,9.339,972.9,1243.3,8.7,0.9,107479.1773407626,1.0,63.20622177878317,26.42239733369625,92.90476423867095,SuperWASP
3216,WASP-157 b,3.951623,11.19,0.09326242894664628,0.008697880653028246,10.49,10.764,1193.0,1524.5,50.7,7.8,166804.5076340442,1.0,121.831567147276,31.22537356719117,52.23196841746101,SuperWASP
3217,WASP-158 b,3.656333,11.994,0.07910766486422764,0.006258022640270956,8.0,10.881,1590.0,2031.8,162.0,39.5,230219.3776351,1.0,128.57597629843758,31.639606168293646,10.704303310552357,SuperWASP-South
3218,WASP-159 b,3.840401,15.468,0.06720800884512651,0.0045169164529266035,5.44,11.017,1850.0,2364.1,258.3,76.5,36135.082164587075,1.0,136.88625142483954,28.50297927155995,55.366818788834856,SuperWASP-South
3219,WASP-16 b,3.1186068,11.299,0.10903997019283872,0.011889715099655156,8.2102,9.589,1389.0,1775.0,184.8,36.9,141704.09375427695,1.0,70.91854726249738,98.25999192465599,89.12348594857413,SuperWASP
3220,WASP-160 B b,3.7684952,12.218,0.12875087491470594,0.016576787791302255,11.25,11.055,1119.0,1430.0,74.8,10.1,135475.56948756205,1.0,139.30279512488318,50.87957392615719,168.67475973876742,SuperWASP-South
3221,WASP-161 b,5.4060425,12.812,0.06868946603488262,0.004718242744157292,8.49,9.837,1559.4,1992.7,108.8,25.8,239591.33219806763,1.0,79.49866407542282,37.0223807522772,15.635643837082798,SuperWASP-South
3222,WASP-162 b,9.62468,11.209,0.09257915470451046,0.008570899885801682,17.0,10.466,910.0,1162.9,7.4,0.6,1983920.014830904,1.0,106.20863582644527,22.321188527248747,4.803918723578956,SuperWASP-South
3223,WASP-163 b,1.6096884,13.473,0.12109702077467469,0.014664488440501992,5.62,10.147,1636.2,2090.9,593.7,150.7,110141.86806567822,1.0,91.6979930702211,128.9195423432889,54.587604858044884,SuperWASP-South
3224,WASP-164 b,1.7771255,12.644,0.12464385124597951,0.015536089653429869,6.5,10.959,1610.0,2057.4,515.9,128.1,162590.1497841308,1.0,133.27841849366865,85.86516346449554,34.09076833577545,SuperWASP-South
3225,WASP-165 b,3.465509,14.123,0.07398747925008728,0.005474147085782095,5.93,11.024,1624.0,2075.3,205.3,51.6,52320.17797193758,1.0,137.3282325702854,31.081708885509588,42.341658365146934,SuperWASP-South
3226,WASP-166 b,5.44354,7.062,0.05306854777709443,0.0028162707631697544,11.3,8.032,1273.2,1627.0,22.8,3.9,56842.46640571619,0.8094543202229793,38.482533668412565,38.02631251488161,230.75601057111749,WASP-South
3227,WASP-167 b,2.0219596,17.71,0.09070575675156971,0.008227534307874934,4.384078212290502,9.76,2329.0,2976.2,898.4,337.4,124964.65296838283,1.0,76.72905168557077,111.52142022545107,18.868269711092996,Multiple Observatories
3228,WASP-168 b,4.153658,16.814,0.1376329254707489,0.01894282217363672,9.59,10.443,1340.0,1712.4,213.6,40.2,112072.43471146011,1.0,105.08962218423625,93.34350914627946,305.7282316453926,SuperWASP-South
3229,WASP-169 b,5.6114118,14.617,0.06667016198295572,0.004444910498833554,7.3,10.483,1604.0,2049.7,130.1,32.1,68177.22130702272,1.0,107.04338413072396,28.63884508249257,55.32572085602524,WASP-South
3230,WASP-17 b,3.7354845,22.317,0.13031832274508834,0.016982865243093007,7.025,10.224,1738.0,2221.0,619.0,169.9,60337.608438954456,1.0,95.0079244736821,127.19578840168339,438.11780086385,SuperWASP
3231,WASP-170 b,2.34478022,12.285,0.11981649968346593,0.014355993596397991,7.71,10.724,1419.6,1814.1,262.9,54.3,192441.31608094822,1.0,119.60789044173937,74.61765367561169,39.978341102099186,SuperWASP-South
3232,WASP-171 b,3.8186244,10.985,0.061408082138712725,0.0037709525519548886,6.64,11.104,1642.0,2098.3,130.4,33.3,95150.56650618707,1.0,142.4819435857358,19.503484862039713,14.033283881516706,WASP-South
